datetime,t,T1,T2,Q1,Q2,t_amb,Ta1,Ta2
2025-09-23 11:58:52.663106,3340.01,38.14,29.406,44,0,,23.025,23.154
2025-09-23 11:59:02.661416,3350.01,38.14,29.6,44,0,,23.025,23.154
2025-09-23 11:59:12.661134,3360.01,38.075,29.6,44,0,,23.025,23.154
2025-09-23 11:59:22.669617,3370.01,38.236,29.696,44,0,,23.025,23.154
2025-09-23 11:59:32.650800,3380.0,38.301,29.729,44,0,,23.025,23.154
2025-09-23 11:59:42.666307,3390.01,38.397,29.922,44,0,,23.025,23.154
2025-09-23 11:59:52.671786,3400.01,38.462,30.051,44,0,,23.025,23.154
2025-09-23 12:00:02.660441,3410.01,38.591,30.051,44,0,,23.025,23.154
2025-09-23 12:00:12.672053,3420.01,38.623,30.115,44,0,,23.025,23.154
2025-09-23 12:00:22.662284,3430.01,38.752,30.244,44,0,,23.025,23.154
2025-09-23 12:00:32.652094,3440.0,38.784,30.309,44,0,,23.025,23.154
2025-09-23 12:00:42.664022,3450.01,38.752,30.309,44,0,,23.025,23.154
2025-09-23 12:00:52.661431,3460.01,38.913,30.341,44,0,,23.025,23.154
2025-09-23 12:01:02.651990,3470.0,38.945,30.502,44,0,,23.025,23.154
2025-09-23 12:01:12.656499,3480.01,39.01,30.631,44,0,,23.025,23.154
2025-09-23 12:01:22.651553,3490.0,39.171,30.663,44,0,,23.025,23.154
2025-09-23 12:01:32.675500,3500.01,39.106,30.695,44,0,,23.025,23.154
2025-09-23 12:01:42.665713,3510.02,39.3,30.695,44,0,,23.025,23.154
2025-09-23 12:01:52.753770,3520.01,39.461,30.985,44,84,,23.025,23.154
2025-09-23 12:02:02.651340,3530.0,39.461,31.146,44,84,,23.025,23.154
2025-09-23 12:02:12.662825,3540.01,39.654,31.92,44,84,,23.025,23.154
2025-09-23 12:02:22.674839,3550.01,39.687,32.822,44,84,,23.025,23.154
2025-09-23 12:02:32.655926,3560.01,39.88,33.628,44,84,,23.025,23.154
2025-09-23 12:02:42.656674,3570.01,40.073,34.466,44,84,,23.025,23.154
2025-09-23 12:02:52.665596,3580.02,40.331,35.143,44,84,,23.025,23.154
2025-09-23 12:03:02.676727,3590.01,40.46,35.98,44,84,,23.025,23.154
2025-09-23 12:03:12.680706,3600.02,40.847,37.108,44,84,,23.025,23.154
2025-09-23 12:03:22.659846,3610.01,41.008,37.56,44,84,,23.025,23.154
2025-09-23 12:03:32.677436,3620.01,41.298,38.043,44,84,,23.025,23.154
2025-09-23 12:03:42.655285,3630.01,41.491,38.978,44,84,,23.025,23.154
2025-09-23 12:03:52.672034,3640.01,41.652,39.364,44,84,,23.025,23.154
2025-09-23 12:04:02.674745,3650.01,41.878,40.138,44,84,,23.025,23.154
2025-09-23 12:04:12.666720,3660.0,42.071,40.428,44,84,,23.025,23.154
2025-09-23 12:04:22.663275,3670.01,42.2,41.008,44,84,,23.025,23.154
2025-09-23 12:04:32.758803,3680.02,42.49,41.523,0,84,,23.025,23.154
2025-09-23 12:04:42.657773,3690.01,42.522,42.007,0,84,,23.025,23.154
2025-09-23 12:04:52.670043,3700.0,42.136,42.265,0,84,,23.025,23.154
2025-09-23 12:05:02.652787,3710.0,41.652,42.619,0,84,,23.025,23.154
2025-09-23 12:05:12.657388,3720.01,40.879,43.135,0,84,,23.025,23.154
2025-09-23 12:05:22.674066,3730.01,40.073,43.006,0,84,,23.025,23.154
2025-09-23 12:05:32.656591,3740.01,39.558,43.135,0,84,,23.025,23.154
2025-09-23 12:05:42.662085,3750.01,38.978,43.199,0,84,,23.025,23.154
2025-09-23 12:05:52.651024,3760.0,38.462,43.36,0,84,,23.025,23.154
2025-09-23 12:06:02.656644,3770.01,37.688,43.393,0,84,,23.025,23.154
2025-09-23 12:06:12.665335,3780.02,37.495,43.457,0,84,,23.025,23.154
2025-09-23 12:06:22.667036,3790.0,37.012,43.231,0,84,,23.025,23.154
2025-09-23 12:06:32.669078,3800.0,36.367,42.974,0,84,,23.025,23.154
2025-09-23 12:06:42.656645,3810.01,36.109,43.103,0,84,,23.025,23.154
2025-09-23 12:06:52.661928,3820.01,35.884,43.36,0,84,,23.025,23.154
2025-09-23 12:07:02.653430,3830.0,35.723,43.296,0,84,,23.025,23.154
2025-09-23 12:07:12.666997,3840.0,35.207,42.941,0,84,,23.025,23.154
2025-09-23 12:07:22.669872,3850.0,34.885,42.78,0,84,,23.025,23.154
2025-09-23 12:07:32.676656,3860.01,34.627,42.555,0,84,,23.025,23.154
2025-09-23 12:07:42.660181,3870.01,34.337,42.587,0,84,,23.025,23.154
2025-09-23 12:07:52.674340,3880.01,34.24,42.361,0,84,,23.025,23.154
2025-09-23 12:08:02.659713,3890.01,33.886,42.329,0,84,,23.025,23.154
2025-09-23 12:08:12.659714,3900.01,33.918,42.49,0,84,,23.025,23.154
2025-09-23 12:08:22.654863,3910.01,33.66,42.49,0,84,,23.025,23.154
2025-09-23 12:08:32.659973,3920.01,33.757,42.2,0,84,,23.025,23.154
2025-09-23 12:08:42.666104,3930.02,33.467,42.232,0,84,,23.025,23.154
2025-09-23 12:08:52.666812,3940.01,33.241,42.168,0,84,,23.025,23.154
2025-09-23 12:09:02.656384,3950.0,33.145,41.523,0,84,,23.025,23.154
2025-09-23 12:09:12.661298,3960.01,33.08,42.007,0,84,,23.025,23.154
2025-09-23 12:09:22.666916,3970.01,32.983,41.91,0,84,,23.025,23.154
2025-09-23 12:09:32.665243,3980.01,32.854,41.717,0,84,,23.025,23.154
2025-09-23 12:09:42.654268,3990.0,32.726,41.717,0,84,,23.025,23.154
2025-09-23 12:09:52.758270,4000.01,32.822,41.266,0,0,,23.025,23.154
2025-09-23 12:10:02.659296,4010.01,32.758,41.201,0,0,,23.025,23.154
2025-09-23 12:10:12.678330,4020.01,32.5,40.524,0,0,,23.025,23.154
2025-09-23 12:10:22.656515,4030.01,32.5,39.59,0,0,,23.025,23.154
2025-09-23 12:10:32.671492,4040.01,32.178,38.301,0,0,,23.025,23.154
2025-09-23 12:10:42.670989,4050.01,31.952,37.366,0,0,,23.025,23.154
2025-09-23 12:10:52.668592,4060.0,31.855,36.399,0,0,,23.025,23.154
2025-09-23 12:11:02.677062,4070.01,31.533,35.723,0,0,,23.025,23.154
2025-09-23 12:11:12.678784,4080.01,31.211,34.756,0,0,,23.025,23.154
2025-09-23 12:11:22.666015,4090.02,30.889,34.111,0,0,,23.025,23.154
2025-09-23 12:11:32.649831,4100.0,30.566,33.467,0,0,,23.025,23.154
2025-09-23 12:11:42.651349,4110.0,30.276,32.822,0,0,,23.025,23.154
2025-09-23 12:11:52.680092,4120.01,30.147,32.178,0,0,,23.025,23.154
2025-09-23 12:12:02.677364,4130.01,29.6,31.533,0,0,,23.025,23.154
2025-09-23 12:12:12.661599,4140.01,29.277,30.889,0,0,,23.025,23.154
2025-09-23 12:12:22.659287,4150.01,29.084,30.566,0,0,,23.025,23.154
2025-09-23 12:12:32.663472,4160.01,28.891,30.212,0,0,,23.025,23.154
2025-09-23 12:12:42.667108,4170.0,28.633,29.729,0,0,,23.025,23.154
2025-09-23 12:12:52.764197,4180.02,28.311,29.277,0,0,,23.025,23.154
2025-09-23 12:13:02.662609,4190.01,28.085,28.955,0,0,,23.025,23.154
2025-09-23 12:13:12.772564,4200.01,27.892,28.633,79,0,,23.025,23.154
2025-09-23 12:13:22.681586,4210.02,27.988,28.407,79,0,,23.025,23.154
2025-09-23 12:13:32.651222,4220.0,28.762,28.182,79,0,,23.025,23.154
2025-09-23 12:13:42.667750,4230.0,29.857,27.892,79,0,,23.025,23.154
2025-09-23 12:13:52.673128,4240.01,31.275,27.827,79,0,,23.025,23.154
2025-09-23 12:14:02.661085,4250.01,32.726,27.859,79,0,,23.025,23.154
2025-09-23 12:14:12.679018,4260.01,34.111,27.956,79,0,,23.025,23.154
2025-09-23 12:14:22.660196,4270.01,35.433,28.149,79,0,,23.025,23.154
2025-09-23 12:14:32.662046,4280.01,36.722,28.278,79,0,,23.025,23.154
2025-09-23 12:14:42.668434,4290.0,37.85,28.472,79,0,,23.025,23.154
2025-09-23 12:14:52.658080,4300.01,38.849,28.633,79,0,,23.025,23.154
2025-09-23 12:15:02.660204,4310.01,39.88,29.052,79,0,,23.025,23.154
2025-09-23 12:15:12.658823,4320.01,40.75,29.342,79,0,,23.025,23.154
2025-09-23 12:15:22.660335,4330.01,41.588,29.567,79,0,,23.025,23.154
2025-09-23 12:15:32.662231,4340.01,42.329,29.825,79,0,,23.025,23.154
2025-09-23 12:15:42.661098,4350.01,43.038,30.212,79,0,,23.025,23.154
2025-09-23 12:15:52.652068,4360.0,43.779,30.566,79,0,,23.025,23.154
2025-09-23 12:16:02.672870,4370.01,44.424,30.856,79,0,,23.025,23.154
2025-09-23 12:16:12.661483,4380.01,44.972,31.243,79,0,,23.025,23.154
2025-09-23 12:16:22.663095,4390.0,45.681,31.727,79,0,,23.025,23.154
2025-09-23 12:16:32.676728,4400.01,45.906,31.855,79,0,,23.025,23.154
2025-09-23 12:16:42.677078,4410.01,46.583,32.21,79,0,,23.025,23.154
2025-09-23 12:16:52.666667,4420.01,46.97,32.5,79,0,,23.025,23.154
2025-09-23 12:17:02.668231,4430.01,47.453,32.79,79,0,,23.025,23.154
2025-09-23 12:17:12.671203,4440.01,47.84,32.983,79,0,,23.025,23.154
2025-09-23 12:17:22.673504,4450.0,48.065,33.177,79,0,,23.025,23.154
2025-09-23 12:17:32.677949,4460.01,48.42,33.435,79,0,,23.025,23.154
2025-09-23 12:17:42.668290,4470.0,48.678,33.66,79,0,,23.025,23.154
2025-09-23 12:17:52.672035,4480.01,49.161,33.95,79,0,,23.025,23.154
2025-09-23 12:18:02.676104,4490.01,49.451,34.015,79,0,,23.025,23.154
2025-09-23 12:18:12.667474,4500.01,49.838,34.369,79,0,,23.025,23.154
2025-09-23 12:18:22.664092,4510.0,50.386,34.724,79,0,,23.025,23.154
2025-09-23 12:18:32.658109,4520.0,50.805,35.078,79,0,,23.025,23.154
2025-09-23 12:18:42.678753,4530.02,51.095,35.271,79,0,,23.025,23.154
2025-09-23 12:18:52.675811,4540.01,51.353,35.626,79,0,,23.025,23.154
2025-09-23 12:19:02.661917,4550.0,51.675,35.723,79,0,,23.025,23.154
2025-09-23 12:19:12.661415,4560.0,51.997,35.948,79,0,,23.025,23.154
2025-09-23 12:19:22.670101,4570.01,52.319,36.271,79,0,,23.025,23.154
2025-09-23 12:19:32.667594,4580.01,52.738,36.238,79,0,,23.025,23.154
2025-09-23 12:19:42.667418,4590.01,52.932,36.271,79,0,,23.025,23.154
2025-09-23 12:19:52.665579,4600.01,53.061,36.593,79,0,,23.025,23.154
2025-09-23 12:20:02.664689,4610.0,53.351,36.625,79,0,,23.025,23.154
2025-09-23 12:20:12.663657,4620.0,53.608,36.947,79,0,,23.025,23.154
2025-09-23 12:20:22.662645,4630.01,53.673,36.851,79,0,,23.025,23.154
2025-09-23 12:20:32.661511,4640.01,53.963,36.883,79,0,,23.025,23.154
2025-09-23 12:20:42.668434,4650.01,54.188,37.108,79,0,,23.025,23.154
2025-09-23 12:20:52.661724,4660.0,54.317,37.205,79,0,,23.025,23.154
2025-09-23 12:21:02.669372,4670.0,54.64,37.173,79,0,,23.025,23.154
2025-09-23 12:21:12.665562,4680.01,54.607,37.27,79,0,,23.025,23.154
2025-09-23 12:21:22.861846,4690.01,54.64,37.495,71,46,,23.025,23.154
2025-09-23 12:21:32.665647,4700.01,54.64,37.753,71,46,,23.025,23.154
2025-09-23 12:21:42.672063,4710.01,54.736,38.236,71,46,,23.025,23.154
2025-09-23 12:21:52.670975,4720.01,54.865,38.849,71,46,,23.025,23.154
2025-09-23 12:22:02.670217,4730.01,54.962,39.654,71,46,,23.025,23.154
2025-09-23 12:22:12.669497,4740.0,54.994,40.202,71,46,,23.025,23.154
2025-09-23 12:22:22.668039,4750.0,54.962,40.46,71,46,,23.025,23.154
2025-09-23 12:22:32.666278,4760.0,54.962,40.879,71,46,,23.025,23.154
2025-09-23 12:22:42.665196,4770.0,54.897,41.427,71,46,,23.025,23.154
2025-09-23 12:22:52.673802,4780.01,55.123,41.878,71,46,,23.025,23.154
2025-09-23 12:23:02.660909,4790.0,54.994,42.329,71,46,,23.025,23.154
2025-09-23 12:23:12.669523,4800.01,55.026,42.684,71,46,,23.025,23.154
2025-09-23 12:23:22.666506,4810.0,55.252,42.78,71,46,,23.025,23.154
2025-09-23 12:23:32.676330,4820.01,55.574,43.199,71,46,,23.025,23.154
2025-09-23 12:23:42.675048,4830.01,55.445,43.457,71,46,,23.025,23.154
2025-09-23 12:23:52.662017,4840.01,55.606,43.779,71,46,,23.025,23.154
2025-09-23 12:24:02.672084,4850.01,55.703,44.102,71,46,,23.025,23.154
2025-09-23 12:24:12.671362,4860.01,55.639,43.94,71,46,,23.025,23.154
2025-09-23 12:24:22.669816,4870.01,55.896,44.488,71,46,,23.025,23.154
2025-09-23 12:24:32.668264,4880.01,55.832,44.488,71,46,,23.025,23.154
2025-09-23 12:24:42.667821,4890.01,55.896,44.553,71,46,,23.025,23.154
2025-09-23 12:24:52.664352,4900.0,55.961,44.907,71,46,,23.025,23.154
2025-09-23 12:25:02.671595,4910.01,56.122,44.778,71,46,,23.025,23.154
2025-09-23 12:25:12.657347,4920.0,55.961,44.649,71,46,,23.025,23.154
2025-09-23 12:25:22.665899,4930.01,55.961,44.875,71,46,,23.025,23.154
2025-09-23 12:25:32.674413,4940.01,56.283,45.229,71,46,,23.025,23.154
2025-09-23 12:25:42.670638,4950.01,56.477,45.294,71,46,,23.025,23.154
2025-09-23 12:25:52.666520,4960.01,56.573,45.52,71,46,,23.025,23.154
2025-09-23 12:26:02.662441,4970.01,56.734,46.067,71,46,,23.025,23.154
2025-09-23 12:26:12.658722,4980.0,56.605,46.164,71,46,,23.025,23.154
2025-09-23 12:26:22.668062,4990.01,56.96,46.39,71,46,,23.025,23.154
2025-09-23 12:26:32.749823,5000.01,56.734,46.486,0,46,,23.025,23.154
2025-09-23 12:26:42.669754,5010.01,56.38,46.325,0,46,,23.025,23.154
2025-09-23 12:26:52.670254,5020.01,55.478,46.583,0,46,,23.025,23.154
2025-09-23 12:27:02.658986,5030.0,54.092,46.035,0,46,,23.025,23.154
2025-09-23 12:27:12.670477,5040.02,52.674,46.325,0,46,,23.025,23.154
2025-09-23 12:27:22.752630,5050.01,51.32,46.132,0,0,,23.025,23.154
2025-09-23 12:27:32.675296,5060.01,49.902,46.035,0,0,,23.025,23.154
2025-09-23 12:27:42.680010,5070.01,48.71,45.423,0,0,,23.025,23.154
2025-09-23 12:27:52.768592,5080.01,47.518,44.875,57,0,,23.025,23.154
2025-09-23 12:28:02.670488,5090.0,46.519,43.908,57,0,,23.025,23.154
2025-09-23 12:28:12.674387,5100.01,45.874,43.006,57,0,,23.025,23.154
2025-09-23 12:28:22.679521,5110.01,45.81,42.297,57,0,,23.025,23.154
2025-09-23 12:28:32.683669,5120.01,46.1,41.685,57,0,,23.025,23.154
2025-09-23 12:28:42.674421,5130.0,46.229,41.04,57,0,,23.025,23.154
2025-09-23 12:28:52.678295,5140.01,46.454,40.396,57,0,,23.025,23.154
2025-09-23 12:29:02.669456,5150.0,46.776,40.073,57,0,,23.025,23.154
2025-09-23 12:29:12.671973,5160.01,46.809,39.687,57,0,,23.025,23.154
2025-09-23 12:29:22.664046,5170.01,46.68,38.881,57,0,,23.025,23.154
2025-09-23 12:29:32.668523,5180.01,46.744,38.43,57,0,,23.025,23.154
2025-09-23 12:29:42.672970,5190.0,47.002,38.107,57,0,,23.025,23.154
2025-09-23 12:29:52.663728,5200.0,46.873,37.753,57,0,,23.025,23.154
2025-09-23 12:30:02.681673,5210.01,47.195,37.785,57,0,,23.025,23.154
2025-09-23 12:30:12.659946,5220.0,47.518,37.656,57,0,,23.025,23.154
2025-09-23 12:30:22.664983,5230.01,47.679,37.721,57,0,,23.025,23.154
2025-09-23 12:30:32.669212,5240.01,47.808,37.56,57,0,,23.025,23.154
2025-09-23 12:30:42.660168,5250.0,47.84,37.495,57,0,,23.025,23.154
2025-09-23 12:30:52.678341,5260.01,47.84,37.27,57,0,,23.025,23.154
2025-09-23 12:31:02.682838,5270.01,48.162,37.527,57,0,,23.025,23.154
2025-09-23 12:31:12.674408,5280.01,48.194,37.495,57,0,,23.025,23.154
2025-09-23 12:31:22.666263,5290.0,48.388,37.431,57,0,,23.025,23.154
2025-09-23 12:31:32.670838,5300.0,48.323,37.302,57,0,,23.025,23.154
2025-09-23 12:31:42.674806,5310.01,48.452,37.527,57,0,,23.025,23.154
2025-09-23 12:31:52.666811,5320.0,48.194,37.237,57,0,,23.025,23.154
2025-09-23 12:32:02.670501,5330.01,48.388,37.237,57,0,,23.025,23.154
2025-09-23 12:32:12.771431,5340.01,48.549,37.56,57,64,,23.025,23.154
2025-09-23 12:32:22.672694,5350.01,48.549,37.173,57,64,,23.025,23.154
2025-09-23 12:32:32.666615,5360.01,48.452,37.398,57,64,,23.025,23.154
2025-09-23 12:32:42.655740,5370.01,48.549,38.365,57,64,,23.025,23.154
2025-09-23 12:32:52.669492,5380.0,48.484,39.074,57,64,,23.025,23.154
2025-09-23 12:33:02.663847,5390.01,48.42,39.493,57,64,,23.025,23.154
2025-09-23 12:33:12.658481,5400.01,48.227,39.88,57,64,,23.025,23.154
2025-09-23 12:33:22.651032,5410.0,48.291,40.589,57,64,,23.025,23.154
2025-09-23 12:33:32.655462,5420.01,48.549,41.072,57,64,,23.025,23.154
2025-09-23 12:33:42.655390,5430.01,48.807,41.652,57,64,,23.025,23.154
2025-09-23 12:33:52.673798,5440.01,49.064,42.329,57,64,,23.025,23.154
2025-09-23 12:34:02.657889,5450.0,49.451,42.651,57,64,,23.025,23.154
2025-09-23 12:34:12.669857,5460.0,49.741,43.103,57,64,,23.025,23.154
2025-09-23 12:34:22.652654,5470.0,49.806,43.747,57,64,,23.025,23.154
2025-09-23 12:34:32.656636,5480.01,49.87,43.908,57,64,,23.025,23.154
2025-09-23 12:34:42.650908,5490.0,50.063,44.488,57,64,,23.025,23.154
2025-09-23 12:34:52.653918,5500.0,50.225,44.746,57,64,,23.025,23.154
2025-09-23 12:35:02.665498,5510.02,50.644,45.262,57,64,,23.025,23.154
2025-09-23 12:35:12.679107,5520.01,50.74,45.584,57,64,,23.025,23.154
2025-09-23 12:35:22.659213,5530.01,50.74,45.842,57,64,,23.025,23.154
2025-09-23 12:35:32.657970,5540.01,50.837,45.777,57,64,,23.025,23.154
2025-09-23 12:35:42.654601,5550.0,51.063,46.1,57,64,,23.025,23.154
2025-09-23 12:35:52.664374,5560.01,51.191,46.357,57,64,,23.025,23.154
2025-09-23 12:36:02.656864,5570.01,51.417,46.68,57,64,,23.025,23.154
2025-09-23 12:36:12.663148,5580.01,51.353,46.422,57,64,,23.025,23.154
2025-09-23 12:36:22.652352,5590.0,51.578,46.905,57,64,,23.025,23.154
2025-09-23 12:36:32.737241,5600.01,51.546,46.905,0,64,,23.025,23.154
2025-09-23 12:36:42.657902,5610.01,51.514,46.776,0,64,,23.025,23.154
2025-09-23 12:36:52.665279,5620.02,50.611,46.873,0,64,,23.025,23.154
2025-09-23 12:37:02.670413,5630.0,49.773,47.131,0,64,,23.025,23.154
2025-09-23 12:37:12.665436,5640.02,48.871,47.26,0,64,,23.025,23.154
2025-09-23 12:37:22.667053,5650.0,47.904,47.55,0,64,,23.025,23.154
2025-09-23 12:37:32.674088,5660.01,46.712,47.066,0,64,,23.025,23.154
2025-09-23 12:37:42.677842,5670.01,45.906,47.389,0,64,,23.025,23.154
2025-09-23 12:37:52.672469,5680.01,44.875,47.292,0,64,,23.025,23.154
2025-09-23 12:38:02.655824,5690.01,43.683,46.938,0,64,,23.025,23.154
2025-09-23 12:38:12.652079,5700.0,43.135,46.712,0,64,,23.025,23.154
2025-09-23 12:38:22.848585,5710.01,42.168,46.261,0,0,,23.025,23.154
2025-09-23 12:38:32.667663,5720.01,41.523,46.003,0,0,,23.025,23.154
2025-09-23 12:38:42.679204,5730.01,41.169,45.391,0,0,,23.025,23.154
2025-09-23 12:38:52.653795,5740.0,40.331,44.682,0,0,,23.025,23.154
2025-09-23 12:39:02.676173,5750.01,39.815,43.457,0,0,,23.025,23.154
2025-09-23 12:39:12.657825,5760.01,39.235,42.587,0,0,,23.025,23.154
2025-09-23 12:39:22.662941,5770.01,38.397,41.62,0,0,,23.025,23.154
2025-09-23 12:39:32.655023,5780.01,38.011,40.879,0,0,,23.025,23.154
2025-09-23 12:39:42.662315,5790.01,37.334,39.944,0,0,,23.025,23.154
2025-09-23 12:39:52.652304,5800.0,36.883,39.268,0,0,,23.025,23.154
2025-09-23 12:40:02.679219,5810.01,36.367,38.301,0,0,,23.025,23.154
2025-09-23 12:40:12.664798,5820.01,35.755,37.656,0,0,,23.025,23.154
2025-09-23 12:40:22.678101,5830.01,35.4,37.012,0,0,,23.025,23.154
2025-09-23 12:40:32.659254,5840.01,35.014,36.367,0,0,,23.025,23.154
2025-09-23 12:40:42.662788,5850.01,34.466,35.723,0,0,,23.025,23.154
2025-09-23 12:40:52.655362,5860.01,34.079,35.336,0,0,,23.025,23.154
2025-09-23 12:41:02.657862,5870.01,33.596,34.756,0,0,,23.025,23.154
2025-09-23 12:41:12.674650,5880.01,33.145,34.111,0,0,,23.025,23.154
2025-09-23 12:41:22.679061,5890.01,32.79,33.789,0,0,,23.025,23.154
2025-09-23 12:41:32.660870,5900.01,32.5,33.241,0,0,,23.025,23.154
2025-09-23 12:41:42.661217,5910.01,32.017,32.822,0,0,,23.025,23.154
2025-09-23 12:41:52.667188,5920.0,31.598,32.5,0,0,,23.025,23.154
2025-09-23 12:42:02.655993,5930.01,31.34,32.178,0,0,,23.025,23.154
2025-09-23 12:42:12.650575,5940.0,30.953,31.823,0,0,,23.025,23.154
2025-09-23 12:42:22.661222,5950.01,30.599,31.372,0,0,,23.025,23.154
2025-09-23 12:42:32.667374,5960.0,30.244,30.889,0,0,,23.025,23.154
2025-09-23 12:42:42.657476,5970.01,29.954,30.566,0,0,,23.025,23.154
2025-09-23 12:42:52.650807,5980.0,29.793,30.244,0,0,,23.025,23.154
2025-09-23 12:43:02.663173,5990.01,29.374,29.922,0,0,,23.025,23.154
2025-09-23 12:43:12.657137,6000.01,29.181,29.6,0,0,,23.025,23.154
2025-09-23 12:43:22.659736,6010.01,28.826,29.31,0,0,,23.025,23.154
2025-09-23 12:43:32.653378,6020.0,28.633,28.955,0,0,,23.025,23.154
2025-09-23 12:43:42.670787,6030.01,28.311,28.729,0,0,,23.025,23.154
2025-09-23 12:43:52.683183,6040.02,28.117,28.633,0,0,,23.025,23.154
2025-09-23 12:44:02.655625,6050.0,27.956,28.311,0,0,,23.025,23.154
2025-09-23 12:44:12.658935,6060.0,27.892,28.182,0,0,,23.025,23.154
2025-09-23 12:44:22.657358,6070.0,27.602,27.988,0,0,,23.025,23.154
2025-09-23 12:44:32.661323,6080.01,27.44,27.666,0,0,,23.025,23.154
2025-09-23 12:44:42.755914,6090.01,27.312,27.666,0,0,,23.025,23.154
2025-09-23 12:44:52.676198,6100.01,27.054,27.344,0,0,,23.025,23.154
2025-09-23 12:45:02.649908,6110.0,26.957,27.312,0,0,,23.025,23.154
2025-09-23 12:45:12.650742,6120.0,26.989,27.021,0,0,,23.025,23.154
2025-09-23 12:45:22.657665,6130.01,26.699,27.021,0,0,,23.025,23.154
2025-09-23 12:45:32.657336,6140.01,26.635,26.796,0,0,,23.025,23.154
2025-09-23 12:45:42.652270,6150.0,26.635,26.699,0,0,,23.025,23.154
2025-09-23 12:45:52.665260,6160.02,26.313,26.603,0,0,,23.025,23.154
2025-09-23 12:46:02.672563,6170.01,26.313,26.377,0,0,,23.025,23.154
2025-09-23 12:46:12.659243,6180.01,26.087,26.377,0,0,,23.025,23.154
2025-09-23 12:46:22.652991,6190.0,25.99,26.055,0,0,,23.025,23.154
2025-09-23 12:46:32.662632,6200.01,25.894,26.055,0,0,,23.025,23.154
2025-09-23 12:46:42.654227,6210.0,25.732,26.055,0,0,,23.025,23.154
2025-09-23 12:46:52.659174,6220.01,25.7,25.958,0,0,,23.025,23.154
2025-09-23 12:47:02.678296,6230.01,25.732,25.765,0,0,,23.025,23.154
2025-09-23 12:47:12.655881,6240.01,25.604,25.732,0,0,,23.025,23.154
2025-09-23 12:47:22.653166,6250.0,25.41,25.732,0,0,,23.025,23.154
2025-09-23 12:47:32.669766,6260.0,25.378,25.732,0,0,,23.025,23.154
2025-09-23 12:47:42.662811,6270.01,25.378,25.604,0,0,,23.025,23.154
2025-09-23 12:47:52.658321,6280.01,25.313,25.475,0,0,,23.025,23.154
2025-09-23 12:48:02.674916,6290.01,25.313,25.442,0,0,,23.025,23.154
2025-09-23 12:48:12.755918,6300.01,25.152,25.41,0,0,,23.025,23.154
2025-09-23 12:48:22.680279,6310.01,25.088,25.41,0,0,,23.025,23.154
2025-09-23 12:48:32.671368,6320.02,25.023,25.41,0,0,,23.025,23.154
2025-09-23 12:48:42.676537,6330.01,24.991,25.346,0,0,,23.025,23.154
2025-09-23 12:48:52.660051,6340.01,24.991,25.152,0,0,,23.025,23.154
2025-09-23 12:49:02.670635,6350.02,24.895,25.152,0,0,,23.025,23.154
2025-09-23 12:49:12.667312,6360.0,24.959,25.088,0,0,,23.025,23.154
2025-09-23 12:49:22.652621,6370.0,24.733,25.12,0,0,,23.025,23.154
2025-09-23 12:49:32.672374,6380.01,24.766,25.088,0,0,,23.025,23.154
2025-09-23 12:49:42.671462,6390.01,24.733,25.088,0,0,,23.025,23.154
2025-09-23 12:49:52.667831,6400.0,24.54,25.088,0,0,,23.025,23.154
2025-09-23 12:50:02.663339,6410.01,24.669,25.056,0,0,,23.025,23.154
2025-09-23 12:50:12.653451,6420.0,24.604,24.927,0,0,,23.025,23.154
2025-09-23 12:50:22.673250,6430.01,24.637,24.927,0,0,,23.025,23.154
2025-09-23 12:50:32.668895,6440.0,24.443,24.959,0,0,,23.025,23.154
2025-09-23 12:50:42.668754,6450.0,24.604,24.862,0,0,,23.025,23.154
2025-09-23 12:50:52.676176,6460.01,24.443,24.798,0,0,,23.025,23.154
2025-09-23 12:51:02.670720,6470.01,24.54,24.766,0,0,,23.025,23.154
2025-09-23 12:51:12.653643,6480.0,24.411,24.766,0,0,,23.025,23.154
2025-09-23 12:51:22.657007,6490.01,24.411,24.766,0,0,,23.025,23.154
2025-09-23 12:51:32.678572,6500.01,24.443,24.766,0,0,,23.025,23.154
2025-09-23 12:51:42.658509,6510.01,24.411,24.766,0,0,,23.025,23.154
2025-09-23 12:51:52.650793,6520.0,24.314,24.733,0,0,,23.025,23.154
2025-09-23 12:52:02.665646,6530.02,24.411,24.766,0,0,,23.025,23.154
2025-09-23 12:52:12.671269,6540.01,24.347,24.637,0,0,,23.025,23.154
2025-09-23 12:52:22.665928,6550.0,24.347,24.701,0,0,,23.025,23.154
2025-09-23 12:52:32.653968,6560.0,24.282,24.476,0,0,,23.025,23.154
2025-09-23 12:52:42.664662,6570.01,24.121,24.669,0,0,,23.025,23.154
2025-09-23 12:52:52.660902,6580.01,24.153,24.443,0,0,,23.025,23.154
